date,open,high,low,close,volume
2019-07-23,216.1999969482422,219.14999389648438,215.14999389648438,217.64999389648438,3846881
2019-07-24,217.5,218.9499969482422,213.4499969482422,215.6999969482422,1690968
2019-07-25,216.10000610351562,220.0,211.0,214.0500030517578,4148175
2019-07-26,215.3000030517578,215.60000610351562,209.10000610351562,213.4499969482422,4479103
2019-07-29,213.5,213.89999389648438,204.10000610351562,205.14999389648438,3642296
2019-07-30,205.89999389648438,208.0,201.10000610351562,202.10000610351562,2875238
2019-07-31,201.60000610351562,202.9499969482422,197.8000030517578,201.89999389648438,4384931
2019-08-01,201.6999969482422,201.9499969482422,194.10000610351562,196.8000030517578,4009344
2019-08-02,194.6999969482422,202.14999389648438,194.25,199.5,3109814
2019-08-05,197.60000610351562,199.5,194.85000610351562,197.25,2295191
2019-08-06,195.3000030517578,203.3000030517578,195.3000030517578,201.85000610351562,4770543
2019-08-07,202.3000030517578,206.25,201.4499969482422,204.89999389648438,6120163
2019-08-08,204.89999389648438,211.4499969482422,203.85000610351562,206.3000030517578,5105516
2019-08-09,208.0,214.89999389648438,208.0,212.9499969482422,5559737
2019-08-13,212.9499969482422,213.75,207.1999969482422,208.39999389648438,5125593
2019-08-14,208.4499969482422,215.1999969482422,208.4499969482422,214.0,3676384
2019-08-16,213.89999389648438,214.9499969482422,209.64999389648438,213.89999389648438,2152191
2019-08-19,214.39999389648438,216.60000610351562,211.3000030517578,212.0,1881382
2019-08-20,212.10000610351562,212.5,205.14999389648438,205.85000610351562,1823430
2019-08-21,206.0,206.75,200.5,201.10000610351562,2235406
2019-08-22,200.8000030517578,200.89999389648438,196.5,197.5500030517578,2970844
2019-08-23,196.60000610351562,199.6999969482422,196.0500030517578,197.3000030517578,5629349
2019-08-26,202.39999389648438,203.35000610351562,194.60000610351562,202.64999389648438,3332737
2019-08-27,203.5,207.6999969482422,202.85000610351562,205.10000610351562,2434000
2019-08-28,205.0,207.5,202.75,205.0,1674581
2019-08-29,203.5500030517578,205.14999389648438,199.39999389648438,200.0500030517578,3138802
2019-08-30,201.0,202.9499969482422,199.14999389648438,202.35000610351562,3324682
2019-09-03,200.0,200.64999389648438,192.3000030517578,193.35000610351562,5785632
2019-09-04,193.0,193.0,188.4499969482422,190.89999389648438,5847593
2019-09-05,192.5500030517578,193.8000030517578,190.39999389648438,193.1999969482422,2928347
2019-09-06,193.60000610351562,196.6999969482422,193.3000030517578,194.6999969482422,1565369
2019-09-09,195.0,197.8000030517578,193.64999389648438,195.5,1534947
2019-09-11,195.75,198.35000610351562,195.75,197.35000610351562,1746891
2019-09-12,197.5,200.1999969482422,195.10000610351562,195.75,2256605
2019-09-13,196.0,202.14999389648438,193.89999389648438,201.0,2245097
2019-09-16,199.5,203.89999389648438,197.35000610351562,201.4499969482422,2090311
2019-09-17,200.85000610351562,201.1999969482422,193.5,194.35000610351562,2829653
2019-09-18,195.0,196.6999969482422,194.10000610351562,195.8000030517578,2266964
2019-09-19,195.5,196.5,190.25,191.8000030517578,2032982
2019-09-20,192.1999969482422,217.35000610351562,191.25,215.1999969482422,8240226
2019-09-23,216.1999969482422,225.0,216.1999969482422,220.5500030517578,5258243
2019-09-24,219.4499969482422,219.4499969482422,212.6999969482422,215.75,2701974
2019-09-25,214.9499969482422,215.6999969482422,207.3000030517578,210.10000610351562,3960724
2019-09-26,210.35000610351562,213.8000030517578,207.60000610351562,210.5,3991305
2019-09-27,210.10000610351562,210.60000610351562,205.85000610351562,207.0500030517578,1996223
2019-09-30,207.0,207.0,202.5,203.9499969482422,2199055
2019-10-01,204.39999389648438,205.64999389648438,193.6999969482422,199.85000610351562,3940452
2019-10-03,198.39999389648438,201.25,193.75,196.35000610351562,2884359
2019-10-04,197.5,198.1999969482422,188.85000610351562,189.64999389648438,2548653
2019-10-07,190.6999969482422,190.75,185.25,185.9499969482422,2614126
2019-10-09,185.5,193.35000610351562,184.10000610351562,192.35000610351562,3360027
2019-10-10,191.3000030517578,191.6999969482422,186.85000610351562,188.0,1878899
2019-10-11,189.14999389648438,190.75,186.85000610351562,189.1999969482422,2290001
2019-10-14,189.85000610351562,195.3000030517578,188.75,194.0500030517578,2856315
2019-10-15,194.89999389648438,198.5,194.0,196.9499969482422,2661814
2019-10-16,199.1999969482422,203.10000610351562,198.6999969482422,202.6999969482422,3790120
2019-10-17,203.0,208.1999969482422,202.0500030517578,206.89999389648438,3304474
2019-10-18,208.0500030517578,209.8000030517578,206.1999969482422,207.64999389648438,3446793
2019-10-22,205.0,205.39999389648438,192.5,195.89999389648438,9355044
2019-10-23,196.0,197.8000030517578,193.10000610351562,196.8000030517578,2890392
2019-10-24,198.0,199.4499969482422,194.5,197.64999389648438,3930744
2019-10-25,198.1999969482422,199.10000610351562,195.3000030517578,197.4499969482422,2875494
2019-10-27,197.64999389648438,198.89999389648438,197.0,197.5500030517578,178702
2019-10-29,197.89999389648438,200.0,196.89999389648438,199.1999969482422,2409517
2019-10-30,199.8000030517578,203.6999969482422,199.64999389648438,200.60000610351562,2471767
2019-10-31,202.0,203.0,199.1999969482422,202.3000030517578,2177954
2019-11-01,203.0,204.0,199.8000030517578,201.60000610351562,2770430
2019-11-04,203.0,206.6999969482422,202.14999389648438,203.35000610351562,4243318
2019-11-05,203.85000610351562,204.35000610351562,200.5,201.5500030517578,2190913
2019-11-06,201.9499969482422,203.75,199.89999389648438,202.25,1636076
2019-11-07,203.5,205.0,201.75,203.1999969482422,2560585
2019-11-08,203.1999969482422,204.89999389648438,200.0,202.25,2181870
2019-11-11,200.0,201.9499969482422,198.75,200.14999389648438,1436622
2019-11-13,200.14999389648438,202.1999969482422,194.5500030517578,195.25,2726347
2019-11-14,195.10000610351562,201.0,193.0,200.5500030517578,4639427
2019-11-15,200.3000030517578,202.25,199.0,201.0,2190854
2019-11-18,202.0,204.14999389648438,200.3000030517578,201.1999969482422,1975524
2019-11-19,201.4499969482422,202.4499969482422,198.6999969482422,201.39999389648438,2382060
2019-11-20,201.64999389648438,203.0,201.0,201.60000610351562,1906946
2019-11-21,201.60000610351562,202.1999969482422,200.3000030517578,201.0500030517578,1272618
2019-11-22,200.6999969482422,202.1999969482422,198.10000610351562,200.8000030517578,4861070
2019-11-25,201.0,201.14999389648438,198.0,200.6999969482422,1484115
2019-11-26,200.9499969482422,203.0,198.10000610351562,200.3000030517578,3628754
2019-11-27,200.6999969482422,205.1999969482422,200.0500030517578,203.6999969482422,2692917
2019-11-28,204.14999389648438,206.25,203.3000030517578,204.9499969482422,3042069
2019-11-29,206.0,208.1999969482422,203.89999389648438,204.64999389648438,2788327
2019-12-02,205.5,211.0,204.64999389648438,209.85000610351562,3517119
2019-12-03,210.4499969482422,210.85000610351562,201.4499969482422,202.0500030517578,3310100
2019-12-04,201.14999389648438,206.0,200.8000030517578,205.4499969482422,4612402
2019-12-05,204.6999969482422,206.39999389648438,200.89999389648438,201.1999969482422,2482546
2019-12-06,202.14999389648438,203.0,199.35000610351562,200.89999389648438,1407240
2019-12-09,200.89999389648438,201.85000610351562,198.39999389648438,199.6999969482422,1881525
2019-12-10,199.89999389648438,200.35000610351562,195.3000030517578,195.85000610351562,1652751
2019-12-11,196.5,197.25,190.1999969482422,191.5,4141191
2019-12-12,192.5,194.35000610351562,191.0500030517578,193.25,1583815
2019-12-13,194.1999969482422,199.35000610351562,193.64999389648438,197.89999389648438,2466144
2019-12-16,197.5,199.0,193.8000030517578,194.4499969482422,3104923
2019-12-17,195.25,199.1999969482422,194.1999969482422,198.5500030517578,1508604
2019-12-18,198.60000610351562,199.8000030517578,194.1999969482422,196.5500030517578,2341481
2019-12-19,196.5,198.25,195.64999389648438,197.0,931812
2019-12-20,195.75,197.0,193.10000610351562,194.4499969482422,5153265
2019-12-23,194.0,198.5500030517578,193.89999389648438,197.75,2275861
2019-12-24,198.0,198.64999389648438,195.25,196.5500030517578,938136
2019-12-26,196.60000610351562,197.4499969482422,193.60000610351562,194.10000610351562,1119466
2019-12-27,195.0,195.85000610351562,194.14999389648438,194.89999389648438,2876977
2019-12-30,194.6999969482422,197.39999389648438,193.5,195.64999389648438,2510251
2019-12-31,195.6999969482422,198.25,194.64999389648438,196.25,1972433
2020-01-01,197.1999969482422,197.75,195.8000030517578,197.0,1459556
2020-01-02,197.35000610351562,206.39999389648438,197.1999969482422,205.35000610351562,8633553
2020-01-03,204.9499969482422,205.8000030517578,202.25,203.39999389648438,2007973
2020-01-06,202.85000610351562,202.85000610351562,196.35000610351562,196.89999389648438,2119702
2020-01-07,198.10000610351562,202.5500030517578,196.6999969482422,199.0,3557312
2020-01-08,196.0,204.60000610351562,195.64999389648438,201.64999389648438,4943334
2020-01-09,203.89999389648438,209.3000030517578,203.85000610351562,207.9499969482422,5537880
2020-01-10,208.5500030517578,214.0,206.8000030517578,211.75,5362463
2020-01-13,212.60000610351562,214.8000030517578,210.64999389648438,211.5,2628821
2020-01-14,212.1999969482422,212.4499969482422,208.8000030517578,209.3000030517578,3725008
2020-01-15,209.0,212.89999389648438,206.64999389648438,212.0500030517578,3359831
2020-01-16,213.5,214.39999389648438,209.10000610351562,209.75,3126006
2020-01-17,209.64999389648438,212.39999389648438,208.60000610351562,210.39999389648438,1968147
2020-01-20,211.39999389648438,211.75,206.64999389648438,207.0500030517578,1743715
2020-01-21,206.0,209.89999389648438,205.6999969482422,207.60000610351562,3142796
2020-01-22,208.89999389648438,212.1999969482422,208.3000030517578,210.35000610351562,3780055
2020-01-23,210.0,214.9499969482422,209.4499969482422,213.64999389648438,4656562
2020-01-24,214.10000610351562,216.89999389648438,212.60000610351562,215.9499969482422,3540793
2020-01-27,214.60000610351562,218.89999389648438,214.3000030517578,215.5500030517578,2903622
2020-01-28,215.8000030517578,220.25,214.0500030517578,216.14999389648438,5093967
2020-01-29,216.75,218.25,213.25,214.0500030517578,3410299
2020-01-30,214.14999389648438,214.1999969482422,208.6999969482422,209.89999389648438,2971434
2020-01-31,210.5500030517578,211.75,203.5,204.5,2906515
2020-02-03,196.0500030517578,202.4499969482422,196.0500030517578,200.75,4031740
2020-02-04,202.8000030517578,210.0,202.4499969482422,206.8000030517578,3761981
2020-02-05,206.89999389648438,208.75,205.1999969482422,206.39999389648438,4000586
2020-02-06,207.25,209.25,204.5500030517578,207.5,3569538
2020-02-07,207.60000610351562,212.0,207.14999389648438,209.8000030517578,1957283
2020-02-10,209.8000030517578,210.8000030517578,206.14999389648438,207.10000610351562,1734578
2020-02-11,208.10000610351562,213.4499969482422,208.0,212.0,4444457
2020-02-12,212.0,214.0,210.25,211.39999389648438,3036372
2020-02-13,210.60000610351562,211.4499969482422,207.89999389648438,208.5500030517578,1177002
2020-02-14,208.39999389648438,212.25,205.0,205.64999389648438,3183445
2020-02-17,205.35000610351562,206.35000610351562,202.3000030517578,203.8000030517578,1397181
2020-02-18,203.25,203.60000610351562,197.75,200.85000610351562,4007197
2020-02-19,202.25,206.39999389648438,201.6999969482422,205.8000030517578,1630613
2020-02-20,204.9499969482422,210.25,200.10000610351562,205.39999389648438,3826080
2020-02-24,206.85000610351562,212.6999969482422,202.0,209.89999389648438,7946307
2020-02-25,211.0,214.0,209.3000030517578,211.60000610351562,6147428
2020-02-26,211.89999389648438,216.0500030517578,210.0500030517578,213.60000610351562,6034979
2020-02-27,213.60000610351562,215.14999389648438,210.5,211.60000610351562,3753324
2020-02-28,207.75,209.39999389648438,203.25,205.0500030517578,7650031
2020-03-02,208.60000610351562,216.5500030517578,199.8000030517578,202.25,5187934
2020-03-03,203.89999389648438,212.1999969482422,203.64999389648438,211.14999389648438,4549626
2020-03-04,211.35000610351562,213.0,204.6999969482422,208.10000610351562,3541106
2020-03-05,208.1999969482422,211.89999389648438,203.64999389648438,204.39999389648438,2414347
2020-03-06,198.75,206.5500030517578,195.39999389648438,205.10000610351562,2587514
2020-03-09,199.8000030517578,203.25,191.4499969482422,193.6999969482422,3909789
2020-03-11,194.10000610351562,196.4499969482422,189.8000030517578,190.4499969482422,3553042
2020-03-12,183.0,183.75,169.10000610351562,175.5,8015838
2020-03-13,166.0,190.6999969482422,152.0500030517578,187.75,3970438
2020-03-16,180.0,184.0500030517578,172.14999389648438,179.4499969482422,5362750
2020-03-17,180.5,181.75,170.10000610351562,171.39999389648438,6785864
2020-03-18,174.39999389648438,174.85000610351562,158.14999389648438,159.64999389648438,5655031
2020-03-19,154.0,161.14999389648438,149.39999389648438,153.9499969482422,11032806
2020-03-20,153.9499969482422,168.5500030517578,151.39999389648438,160.39999389648438,14150719
2020-03-23,145.0,150.89999389648438,139.5500030517578,145.85000610351562,4517269
2020-03-24,145.10000610351562,155.8000030517578,140.10000610351562,142.14999389648438,3874319
2020-03-25,139.0,144.4499969482422,138.0,139.35000610351562,6937525
2020-03-26,141.25,146.60000610351562,136.5500030517578,144.0500030517578,14408540
2020-03-27,148.5500030517578,152.0,141.0,141.5500030517578,7706424
2020-03-30,140.0,154.6999969482422,137.39999389648438,148.25,6410760
2020-03-31,152.0,157.0,146.6999969482422,155.6999969482422,3947970
2020-04-01,155.39999389648438,158.39999389648438,150.6999969482422,156.64999389648438,2690125
2020-04-03,156.60000610351562,156.64999389648438,151.5500030517578,153.0,3738943
2020-04-07,154.0,160.5,153.5,159.0,6642876
2020-04-08,158.5,159.5,148.1999969482422,149.6999969482422,10421305
2020-04-09,151.1999969482422,160.60000610351562,150.75,158.8000030517578,8828432
2020-04-13,158.9499969482422,172.35000610351562,157.25,165.0,12551498
2020-04-15,167.10000610351562,173.9499969482422,167.10000610351562,168.5500030517578,9909012
