date,open,high,low,close,volume
2019-07-23,75.0,75.5,71.80000305175781,72.4000015258789,8461147
2019-07-24,72.5,72.9000015258789,70.05000305175781,70.6500015258789,8206191
2019-07-25,70.94999694824219,71.5999984741211,69.4000015258789,69.9000015258789,7779410
2019-07-26,70.0,73.5,69.5,70.1500015258789,11517415
2019-07-29,70.1500015258789,71.69999694824219,68.69999694824219,70.4000015258789,9238304
2019-07-30,70.69999694824219,70.9000015258789,66.6500015258789,67.0,9757170
2019-07-31,67.0,68.25,66.25,67.5999984741211,7503701
2019-08-01,67.5,67.75,64.69999694824219,65.5999984741211,9233059
2019-08-02,65.0999984741211,66.25,63.599998474121094,64.69999694824219,10827678
2019-08-05,63.70000076293945,65.9000015258789,61.900001525878906,64.94999694824219,14495829
2019-08-06,64.5,66.6500015258789,64.0,65.55000305175781,9534242
2019-08-07,65.5,66.69999694824219,63.0,63.54999923706055,11784798
2019-08-08,63.54999923706055,64.9000015258789,61.79999923706055,64.3499984741211,14868207
2019-08-09,64.75,65.8499984741211,63.75,64.75,8938472
2019-08-13,64.55000305175781,65.5,62.599998474121094,62.95000076293945,6934344
2019-08-14,63.25,64.30000305175781,62.70000076293945,63.150001525878906,7329705
2019-08-16,63.0,65.0999984741211,62.25,64.3499984741211,8615614
2019-08-19,65.1500015258789,65.25,63.5,64.1500015258789,6658503
2019-08-20,64.30000305175781,64.44999694824219,61.349998474121094,61.75,9159600
2019-08-21,61.5,62.25,59.5,60.25,8620741
2019-08-22,60.099998474121094,60.75,58.0,58.54999923706055,7526923
2019-08-23,58.0,59.95000076293945,57.599998474121094,59.400001525878906,8302965
2019-08-26,62.0,62.79999923706055,59.29999923706055,61.45000076293945,10644199
2019-08-27,62.29999923706055,64.8499984741211,61.54999923706055,62.650001525878906,19468560
2019-08-28,62.900001525878906,63.45000076293945,59.79999923706055,60.29999923706055,9706964
2019-08-29,59.900001525878906,60.70000076293945,58.5,59.650001525878906,6468842
2019-08-30,60.0,60.400001525878906,57.599998474121094,58.849998474121094,14455985
2019-09-03,59.75,59.75,51.79999923706055,53.599998474121094,20506863
2019-09-04,53.29999923706055,54.75,52.400001525878906,53.70000076293945,13706474
2019-09-05,54.0,54.849998474121094,53.150001525878906,54.54999923706055,10457052
2019-09-06,54.79999923706055,55.900001525878906,54.20000076293945,55.099998474121094,8495003
2019-09-09,55.29999923706055,56.79999923706055,54.400001525878906,56.29999923706055,8513587
2019-09-11,56.45000076293945,59.95000076293945,56.29999923706055,59.70000076293945,10448953
2019-09-12,60.0,60.29999923706055,58.650001525878906,59.150001525878906,9794065
2019-09-13,59.25,59.75,56.349998474121094,59.349998474121094,13274094
2019-09-16,59.0,60.25,58.099998474121094,59.150001525878906,7070515
2019-09-17,59.150001525878906,59.599998474121094,56.0,56.25,8183109
2019-09-18,56.79999923706055,57.75,56.5,56.79999923706055,7245736
2019-09-19,56.900001525878906,57.0,54.5,55.5,8260037
2019-09-20,55.599998474121094,60.349998474121094,54.25,59.5,18547210
2019-09-23,60.54999923706055,61.95000076293945,57.79999923706055,61.04999923706055,12395820
2019-09-24,61.349998474121094,61.400001525878906,59.099998474121094,59.900001525878906,7216136
2019-09-25,59.5,59.5,55.75,56.349998474121094,9728056
2019-09-26,56.599998474121094,59.0,56.150001525878906,56.54999923706055,13245454
2019-09-27,56.650001525878906,57.099998474121094,55.04999923706055,55.900001525878906,9577332
2019-09-30,55.900001525878906,55.95000076293945,52.04999923706055,52.79999923706055,11455902
2019-10-01,53.099998474121094,53.79999923706055,48.95000076293945,50.900001525878906,13418964
2019-10-03,50.900001525878906,52.400001525878906,49.900001525878906,51.5,10569763
2019-10-04,51.849998474121094,52.349998474121094,50.099998474121094,50.45000076293945,10025246
2019-10-07,50.70000076293945,50.79999923706055,49.150001525878906,49.599998474121094,8126968
2019-10-09,49.599998474121094,51.599998474121094,48.25,51.150001525878906,11764776
2019-10-10,50.900001525878906,51.0,48.79999923706055,49.099998474121094,9014951
2019-10-11,49.349998474121094,49.95000076293945,48.099998474121094,49.0,11489853
2019-10-14,49.150001525878906,51.150001525878906,49.04999923706055,49.5,11389521
2019-10-15,49.70000076293945,50.349998474121094,48.79999923706055,50.099998474121094,7995735
2019-10-16,50.099998474121094,51.29999923706055,49.5,50.25,8675787
2019-10-17,50.20000076293945,52.5,49.79999923706055,52.20000076293945,9455141
2019-10-18,52.0,53.849998474121094,51.70000076293945,52.099998474121094,14907810
2019-10-22,52.099998474121094,54.54999923706055,51.5,52.599998474121094,10565637
2019-10-23,52.79999923706055,54.099998474121094,51.75,53.70000076293945,10388752
2019-10-24,54.0,54.349998474121094,50.5,51.45000076293945,13677523
2019-10-25,51.0,53.75,50.75,53.45000076293945,13422215
2019-10-27,54.0,55.650001525878906,52.54999923706055,53.29999923706055,1299691
2019-10-29,53.29999923706055,55.650001525878906,52.900001525878906,54.25,9962696
2019-10-30,54.45000076293945,57.54999923706055,53.79999923706055,57.099998474121094,13854280
2019-10-31,57.45000076293945,58.400001525878906,56.45000076293945,57.349998474121094,12628217
2019-11-01,57.349998474121094,59.900001525878906,57.0,58.900001525878906,12440737
2019-11-04,58.79999923706055,59.900001525878906,57.900001525878906,58.75,10931475
2019-11-05,59.099998474121094,59.5,56.95000076293945,57.20000076293945,10776611
2019-11-06,57.04999923706055,58.04999923706055,56.20000076293945,57.29999923706055,8444342
2019-11-07,57.29999923706055,58.04999923706055,55.5,55.849998474121094,8015791
2019-11-08,56.150001525878906,56.150001525878906,54.400001525878906,54.70000076293945,8975315
2019-11-11,54.29999923706055,55.599998474121094,53.79999923706055,55.20000076293945,7557199
2019-11-13,55.04999923706055,55.599998474121094,52.400001525878906,52.75,8501076
2019-11-14,53.0,54.04999923706055,50.849998474121094,52.29999923706055,13374384
2019-11-15,51.599998474121094,54.900001525878906,51.099998474121094,53.54999923706055,31377345
2019-11-18,53.54999923706055,55.0,53.54999923706055,54.75,12085747
2019-11-19,54.95000076293945,60.0,54.79999923706055,58.95000076293945,29201112
2019-11-20,60.04999923706055,60.650001525878906,57.599998474121094,58.349998474121094,19180548
2019-11-21,58.29999923706055,59.099998474121094,57.349998474121094,57.54999923706055,8633849
2019-11-22,57.599998474121094,58.099998474121094,56.54999923706055,56.849998474121094,8218088
2019-11-25,56.849998474121094,58.29999923706055,56.70000076293945,57.95000076293945,9047151
2019-11-26,58.25,59.20000076293945,56.650001525878906,57.5,12012502
2019-11-27,57.5,59.150001525878906,57.0,58.599998474121094,8516049
2019-11-28,59.04999923706055,65.19999694824219,58.79999923706055,64.80000305175781,32833625
2019-11-29,64.8499984741211,65.80000305175781,62.400001525878906,63.04999923706055,17402732
2019-12-02,63.70000076293945,63.70000076293945,62.099998474121094,62.349998474121094,9957637
2019-12-03,62.150001525878906,62.599998474121094,58.79999923706055,59.20000076293945,12732434
2019-12-04,58.79999923706055,61.0,58.0,59.70000076293945,20739104
2019-12-05,60.0,60.650001525878906,57.650001525878906,58.150001525878906,14512861
2019-12-06,58.5,58.79999923706055,54.54999923706055,54.95000076293945,14879906
2019-12-09,54.95000076293945,56.849998474121094,54.45000076293945,55.599998474121094,12906205
2019-12-10,55.599998474121094,56.0,53.70000076293945,53.95000076293945,11951873
2019-12-11,53.849998474121094,55.150001525878906,53.20000076293945,54.400001525878906,11382369
2019-12-12,54.79999923706055,56.400001525878906,54.54999923706055,55.79999923706055,12161750
2019-12-13,56.20000076293945,59.95000076293945,56.150001525878906,59.599998474121094,21625185
2019-12-16,60.29999923706055,60.45000076293945,58.0,58.25,12774931
2019-12-17,58.599998474121094,59.20000076293945,57.79999923706055,58.25,11766184
2019-12-18,58.0,58.20000076293945,55.650001525878906,56.54999923706055,14025723
2019-12-19,56.599998474121094,57.45000076293945,55.79999923706055,56.849998474121094,11685641
2019-12-20,57.099998474121094,59.849998474121094,56.849998474121094,59.150001525878906,21863110
2019-12-23,59.0,60.099998474121094,57.650001525878906,58.45000076293945,14498096
2019-12-24,58.70000076293945,59.349998474121094,58.0,58.349998474121094,12033545
2019-12-26,58.349998474121094,58.5,54.0,54.45000076293945,26846326
2019-12-27,54.900001525878906,56.349998474121094,54.75,55.5,14585338
2019-12-30,55.400001525878906,55.45000076293945,54.349998474121094,55.0,7345559
2019-12-31,54.900001525878906,55.25,54.5,54.79999923706055,6146968
